comment_id,processed_text,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms
472159101770561,russell hibajene muvwende wait wait wait thought s 6hrs load shedding day like 24hrs goes 6hrs only those groups like group f cuts 05 11hrs tomorrow maybe cut 12 18 other day just like s twice 24hrs dead anyways don t even follow own time table,-0.2732,negative,-0.2732,0.144,0.691,0.165,negative,-0.2732,negative,False,0.0,
472159101770561,russell hibajene muvwende those double cuts power cause harm than good people need alert take precautions order safeguard appliances like,0.5423,positive,0.5423,0.341,0.468,0.191,positive,0.5423,positive,False,0.0,
1539253826550352,ann hamatu mulenga argue want guys truth truth prophecy being fulfilled before very eyes,0.6486,positive,0.6486,0.433,0.448,0.119,positive,0.6486,positive,False,0.0,
1539253826550352,davids thanks sir guys forgetting voted think s hatred since took over presidence moral decay country increased first time people being arrested protesting against homosexuality christian nation shunning away 18th oct day prayer fasting nation almost introduced legalized man marrying polygamy constitution serious issues nation,-0.8442,negative,-0.8442,0.089,0.66,0.251,negative,-0.8442,negative,False,0.0,
1539253826550352,judy mulenga changed mean dividing 12 hours loadshedding into 2 first time experience such zambia,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
472159101770561,since iam four eyes person t see anything changing alternating still 12hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
4523293367795418,meaning every 6 hours having power switch off loadshedding twice day even confusing,-0.2263,negative,-0.2263,0.0,0.853,0.147,negative,-0.2263,negative,False,0.0,
2182068691972856,m expert viewing analyzing post beginning end line line word word letter letter came conclusion say t say anything because said beginning m expert,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
558946559494916,difficult own take whole president come pump sense into brains 12 hrs load shedding small economy like dependent sme s president good man maybe needs bring back white gloves shake things little bit bakateka bring back white gloves urgently,0.296,positive,0.296,0.124,0.78,0.096,positive,0.296,positive,False,0.0,
1132178137441275,bally guys made lungu go back chawama remain working whilst lungu went crying careful guy just fire bring another board,-0.5994,negative,-0.5994,0.066,0.705,0.228,negative,-0.5994,negative,False,0.0,
2182068691972856,old now literally every page see copy paste,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2182068691972856,lee ching kusemwa stopped,-0.2263,negative,-0.2263,0.0,0.612,0.388,negative,-0.2263,negative,False,0.0,
558946559494916,ndeleki mugande thats said cant say much coz camera sure upset,-0.0772,negative,-0.0772,0.165,0.647,0.187,negative,-0.0772,negative,False,0.0,
558946559494916,done reduced loadsheding hours kuti waseka,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
558946559494916,ndeleki mugande u thought aware happening interms loadshedding loadsheded full knowledge,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
558946559494916,ndeleki mugande promised put end load shedding forgotten,0.1531,positive,0.1531,0.24,0.577,0.183,positive,0.1531,positive,False,0.0,
885707319525548,johnson njobvu happened finished loadsheding just year power madam singer,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1132178137441275,ras zulus lungu mouth too much over never saw lungu cry held head high daughter side maybe missed part cried only man saw cry late rb may soul rest peace,0.587,positive,0.587,0.224,0.651,0.125,positive,0.587,positive,False,0.0,
1132178137441275,onelia bandaonelia banda ask bowman knows very well how someone cry stadium mmmmmmmmmm sister power good,0.2944,positive,0.2944,0.247,0.608,0.145,positive,0.2944,positive,False,0.0,
723300012465266,audacity even show us tym frame t even follow mxxxm,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1949331072069915,better because most business depends electricity,0.4404,positive,0.4404,0.367,0.633,0.0,positive,0.4404,positive,False,0.0,
698220705272026,whole zesco management never thought 12 hours good economy guys just jokers,0.4404,positive,0.4404,0.209,0.791,0.0,positive,0.4404,positive,False,0.0,
874509763853596,physics teacher would say work done equals zero,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1169109660383293,better least 6hrs power during day good those small businesses,0.7003,positive,0.7003,0.42,0.58,0.0,positive,0.7003,positive,False,0.0,
860026851917551,remember someone telling us loadshedding,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
648295807070819,problem zambia always like politicking president move comfort zone fault finding mission med energy experts told reduction number loadshedding usual other people seeing positive move different lenses,0.6808,positive,0.6808,0.321,0.535,0.144,positive,0.6808,positive,False,0.0,
1016113056445921,same know selling something k6 know customers come negotiate put same thing k12 avoid loss customer comes say price sale thing k6 yet thing k6 customer say least negotiated half without knowing k6 actual price intellectual very very important than working under pressure,-0.0074,neutral,-0.0074,0.113,0.754,0.133,neutral,-0.0074,neutral,False,0.0,
460000529681418,how improvement now 24hrs places indicated schedule break authentic issue zesco,0.4588,positive,0.4588,0.231,0.769,0.0,positive,0.4588,positive,False,0.0,
1144498916255701,quote changed schedules intended provide customers relief relief,0.7351,positive,0.7351,0.508,0.492,0.0,positive,0.7351,positive,False,0.0,
2017595225100451,need concrete proper solution load shedding zambia developing country without power 6hrs urge setback small businesses depends electricity operate beginning every year experience load shedding making proper plan proactive,0.6249,positive,0.6249,0.159,0.841,0.0,positive,0.6249,positive,False,0.0,
2054844194718605,make sure same hours rubbish experiencing kamwala south want just away zesco sun tuchule,0.3818,positive,0.3818,0.231,0.769,0.0,positive,0.3818,positive,False,0.0,
562895362167565,since s nothing guys nasala option 23hrs 05hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1142773309757283,truth company got capabilities enough electricity stop loadshedding s just something telling us,0.0258,neutral,0.0258,0.159,0.69,0.152,neutral,0.0258,neutral,False,0.0,
509875321241534,practically say s 3days without power power coming midnight going before wake,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
485405080193745,good torturing people small businesses operating via electricity indeed poverty won t end zambia matter how claim fix economy question how people depending electricity going survive coz hours too much,-0.1531,negative,-0.1531,0.197,0.615,0.187,negative,-0.1531,negative,False,0.0,
1332443117593026,bally someone should lost job serve lesson others how lie president now excess power yet s lie,-0.3182,negative,-0.3182,0.0,0.867,0.133,negative,-0.3182,negative,False,0.0,
1776648382722259,m loadsheded yet fridge tv house electricity definitely m using touch finger batteries loadsheding probably equalizing neighbors electricity tulibamo bene apa,0.4019,positive,0.4019,0.13,0.87,0.0,positive,0.4019,positive,False,0.0,
906861247329552,ala loadshedding brought harm rain season schools opened s really difficult now how even prepare food also water bathing young children ummm s pity politicians liars always take us granted shame,-0.9184,negative,-0.9184,0.05,0.575,0.375,negative,-0.9184,negative,False,0.0,
1380815312686577,lingson mwanza making sense let say re loadshed 05hrs malaiti yazabwela na 11hrs malaiti around 17hrs yazayenda come around 23hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
903100007535654,sipalo alex ntoka people condemn still going lie water levels everyone affected youth begin regret voting coz s change,-0.7184,negative,-0.7184,0.0,0.682,0.318,negative,-0.7184,negative,False,0.0,
3048240672151024,bally also promised end load shedding look now time teach politicians 2026 lies kick power promise achievable heaven earth t manage,0.765,positive,0.765,0.369,0.532,0.099,positive,0.765,positive,False,0.0,
559716629070332,best just make sure power cuts immediately chelsea start playing save lot energy power bp,0.886,positive,0.886,0.548,0.363,0.089,positive,0.886,positive,False,0.0,
1576115159502762,mwebantu company needs competitors don t see 05 08 10hrs check time schedule s saying 9hrs 6hrs behave supplying us electricity free stick schedule,0.5106,positive,0.5106,0.136,0.864,0.0,positive,0.5106,positive,False,0.0,
730265781636519,kamwala south s now 14hrs since yesterday 16hrs really fair other day 2 days power how make programmes time like work getting affected,0.5413,positive,0.5413,0.206,0.729,0.065,positive,0.5413,positive,False,0.0,
1322434861928316,umungulufye first how suddenly start load shedding middle rain season tell people water october past ten years story same without solution,-0.2411,negative,-0.2411,0.0,0.911,0.089,negative,-0.2411,negative,False,0.0,
1369890623838604,doesn t change fact pressing iron got damaged ndechisa mpoto smelling like ichimbala work,-0.1027,negative,-0.1027,0.152,0.671,0.177,negative,-0.1027,negative,False,0.0,
475797351387622,power going twice day 6 hours,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
666239068516046,things getting bad worse food money even hope work find something family s gone how work without power mr president just bad every bad things happened 1 year,-0.8934,negative,-0.8934,0.077,0.56,0.363,negative,-0.8934,negative,False,0.0,
475797351387622,peace kandy bring even confusion let s see how unfolds smh,0.0,neutral,0.0,0.233,0.467,0.3,neutral,0.0,neutral,False,0.0,
475797351387622,kaili give breather given snorkel since technically still under water,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1633600697097916,solution definitely indirectly relief those run businesses completely depend electricity like welders barbermen salons problem huge government needs find way cushioning impact masses,0.8578,positive,0.8578,0.401,0.517,0.082,positive,0.8578,positive,False,0.0,
1077101027019576,woke 02 morning stand line vote stayed till 15hrs s time life il never recover,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
507152648185346,loadshedding reduced 6hours means also reduced 3hrs fibweshenifye twapapata,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
701007491643584,kind government people ruled like animals t reason lot small entrepreneurs affected many businesses lose millions kwacha nation today,0.3818,positive,0.3818,0.244,0.579,0.178,positive,0.3818,positive,False,0.0,
2864588043685007,kindly explain means us because difference sounds same,0.4939,positive,0.4939,0.314,0.686,0.0,positive,0.4939,positive,False,0.0,
6528614153822656,don t see sense look how hours split business uses power still risk,-0.2732,negative,-0.2732,0.0,0.84,0.16,negative,-0.2732,negative,False,0.0,
5034726106630481,very very sad say least let just shut down zesco please,-0.3338,negative,-0.3338,0.154,0.601,0.245,negative,-0.3338,negative,False,0.0,
409864024658433,load shedding problem decades shut let people resolve,-0.0258,neutral,-0.0258,0.23,0.531,0.239,neutral,-0.0258,neutral,False,0.0,
1755477978180396,s like break giving us time charge phones only very pathetic,-0.024,neutral,-0.024,0.308,0.44,0.251,neutral,-0.024,neutral,False,0.0,
564043215736577,load shedding way fuel prices being increased reduced hard make solid decision once,0.3182,positive,0.3182,0.245,0.662,0.093,positive,0.3182,positive,False,0.0,
501367885418814,surprise same loaddsheding only happening few area s lusaka within lusaka places never experienced power shortage s nice go through still only few places lusaka looking other provinces even getting surprised say thing load shedding happening places s too much mwandi otherwise run businesses family help power supply s making sense u just interested few places lusaka,0.8988,positive,0.8988,0.233,0.767,0.0,positive,0.8988,positive,False,0.0,
1140285630023705,re going kill children kabwata flats danger cholera order day because water depend pump now through day night split good enough lives danger please look into issues scary,-0.8885,negative,-0.8885,0.124,0.525,0.351,negative,-0.8885,negative,False,0.0,
1386230895455401,trying plot time schedules frequency distribution table making sense data continuous breaks palibe 6 hrs break,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1235114530763821,bet pf sympathisers cant get thing zesco tried manipulate wud maybe free education jst maybe cud catch shall tell submissions,0.5106,positive,0.5106,0.148,0.852,0.0,positive,0.5106,positive,False,0.0,
1569780666806418,don t care how u interpret think wise person better n encouraging having power 18 hours 24 hours 75 24 hours looking forward further deductions hours,0.9118,positive,0.9118,0.399,0.601,0.0,positive,0.9118,positive,False,0.0,
1653764831741282,let night coz s disturbing business like way shikoswe power went yesterday 11 22 came back today 15 20 now how going working example us stationary saloons butcheries etc,-0.2023,negative,-0.2023,0.079,0.818,0.104,negative,-0.2023,negative,False,0.0,
614862720641260,let ever charge cutting power promoted immediate effect ndafya doing absolutely well field,0.5709,positive,0.5709,0.311,0.599,0.09,positive,0.5709,positive,False,0.0,
820122623123701,very useless how wish wasn t monopoly n competitor like mobile providers wouldn t customer,0.3336,positive,0.3336,0.311,0.513,0.176,positive,0.3336,positive,False,0.0,
